datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1)
2015-05-30 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.13,4.97,156.13,0.3
2015-05-30 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.74,5.54,187.59,0.54
2015-05-30 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.21,5.35,187.26,0.36
2015-05-30 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.99,5.59,196.72,0.26
2015-05-30 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.52,4.72,227.98,0.5
2015-05-30 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.3,4.3,263.25,0.53
2015-05-30 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.59,3.97,300.54,0.43
2015-05-30 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.04,3.08,318.43,0.29
2015-05-30 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.88,2.5,315.17,0.62
2015-05-30 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.23,2.26,317.07,0.58
2015-05-30 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.55,2.11,317.75,0.92
2015-05-30 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.5,1.76,313.61,1.0
2015-05-30 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.65,1.19,297.35,0.94
2015-05-31 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.86,1.28,270.34,0.7
2015-05-31 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.38,1.6,259.54,0.38
2015-05-31 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.31,1.44,246.67,0.19
2015-05-31 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.96,1.39,227.7,0.16
2015-05-31 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.89,1.84,218.52,0.06
2015-05-31 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.94,2.32,226.7,0.12
2015-05-31 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.7,3.47,236.01,0.28
2015-05-31 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.97,4.07,237.66,0.32
2015-05-31 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.97,4.72,239.62,0.51
2015-05-31 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.2,5.06,241.44,0.31
2015-05-31 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.54,4.26,248.19,0.33
2015-05-31 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.66,4.37,248.94,0.25
2015-05-31 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.99,4.51,250.31,0.13
2015-05-31 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.4,4.77,252.89,0.27
2015-05-31 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.61,4.56,256.03,0.26
2015-05-31 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.77,4.3,258.1,0.13
2015-05-31 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.51,3.46,262.0,0.24
2015-05-31 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.23,1.87,270.43,0.25
2015-05-31 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.32,1.5,262.86,0.3
2015-05-31 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.12,0.69,185.55,0.56
2015-05-31 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.54,1.4,154.18,0.53
2015-05-31 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.93,1.77,153.97,0.15
2015-05-31 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.57,1.73,154.33,0.05
2015-05-31 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.91,1.77,156.32,0.01
2015-06-01 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.84,2.17,165.78,0.02
2015-06-01 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.97,2.51,169.29,0.0
2015-06-01 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.17,2.77,168.47,0.01
2015-06-01 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.78,3.22,166.96,0.0
2015-06-01 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.02,3.59,167.36,0.0
2015-06-01 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.45,3.61,167.69,0.0
2015-06-01 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.79,4.08,169.1,0.0
2015-06-01 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.6,4.59,171.07,0.0
2015-06-01 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.72,4.98,177.68,0.0
2015-06-01 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.15,5.41,184.93,0.0
2015-06-01 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.82,4.85,189.89,0.0
2015-06-01 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.2,4.88,190.94,0.01
2015-06-01 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.6,4.73,191.72,0.15
2015-06-01 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.08,4.54,194.07,0.32
2015-06-01 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.16,4.45,207.19,0.77
2015-06-01 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.61,2.74,192.16,0.85
2015-06-01 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.72,2.5,175.24,0.75
2015-06-01 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.92,2.31,166.97,0.26
2015-06-01 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.49,2.53,162.65,0.36
2015-06-01 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.09,2.96,162.78,0.53
2015-06-01 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.26,3.23,166.65,0.46
2015-06-01 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.56,3.13,174.14,0.58
2015-06-01 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.96,2.58,179.04,0.51
2015-06-01 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.54,2.13,188.6,0.35
2015-06-02 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.05,1.72,215.23,0.19
2015-06-02 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.88,1.33,248.85,0.2
2015-06-02 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.13,1.16,276.24,0.19
2015-06-02 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.24,1.31,313.11,0.25
2015-06-02 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.5,1.25,1.04,0.54
2015-06-02 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.74,0.95,64.44,0.72
2015-06-02 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.48,1.19,125.95,0.52
2015-06-02 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.06,1.59,157.39,0.31
2015-06-02 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.27,2.19,179.23,0.12
2015-06-02 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.86,2.97,195.01,0.15
2015-06-02 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.99,2.67,203.44,0.22
2015-06-02 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.35,3.59,204.42,0.25
2015-06-02 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.74,4.52,208.43,0.26
2015-06-02 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.86,5.35,215.62,0.29
2015-06-02 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.52,5.38,225.18,0.23
2015-06-02 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.14,5.25,230.35,0.29
2015-06-02 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.8,4.73,233.69,0.8
2015-06-02 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.77,3.92,238.88,0.95
2015-06-02 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.15,3.02,243.67,1.0
2015-06-02 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.84,2.4,239.97,1.0
2015-06-02 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.52,2.28,228.88,0.7
2015-06-02 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.67,2.32,221.89,0.02
2015-06-02 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.06,2.9,213.75,0.01
2015-06-02 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.94,3.15,205.32,0.01
2015-06-03 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.88,3.55,205.66,0.03
2015-06-03 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.92,3.92,208.03,0.04
2015-06-03 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.8,4.05,209.94,0.09
2015-06-03 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.01,4.03,212.21,0.16
2015-06-03 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.38,4.17,215.34,0.31
2015-06-03 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.73,4.16,210.38,0.32
2015-06-03 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.6,4.74,215.89,0.48
2015-06-03 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.24,5.01,219.27,0.45
2015-06-03 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.61,5.18,218.52,0.43
2015-06-03 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.82,5.57,219.6,0.59
2015-06-03 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.0,5.5,224.62,0.54
2015-06-03 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.27,6.82,228.96,0.6
2015-06-03 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.05,7.06,235.52,0.65
2015-06-03 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.91,6.17,245.6,0.62
2015-06-03 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.5,6.21,258.35,0.45
2015-06-03 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.88,5.66,275.78,0.53
2015-06-03 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.23,6.28,295.82,0.56
2015-06-03 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.96,6.7,303.96,0.44
2015-06-03 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.35,5.84,299.57,0.61
2015-06-03 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.62,5.2,290.71,0.92
2015-06-03 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.39,4.83,280.79,0.79
2015-06-03 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.41,4.75,277.78,0.23
2015-06-03 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.85,4.99,280.28,0.09
2015-06-03 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.99,4.73,276.0,0.1
2015-06-04 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.58,4.55,269.57,0.07
2015-06-04 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.46,4.65,268.63,0.13
2015-06-04 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.43,4.56,266.84,0.27
2015-06-04 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.58,4.71,267.12,0.47
2015-06-04 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.17,5.12,267.97,0.65
2015-06-04 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.07,6.09,276.36,0.71
2015-06-04 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.22,6.28,276.12,0.84
2015-06-04 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.55,6.41,276.73,0.79
2015-06-04 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.13,6.53,280.45,0.73
2015-06-04 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.52,6.63,283.55,0.71
2015-06-04 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.64,6.63,284.6,0.63
2015-06-04 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.92,6.89,288.27,0.67
2015-06-04 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.18,6.74,291.68,0.77
2015-06-04 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.28,6.58,293.91,0.81
2015-06-04 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.48,6.28,295.77,0.43
2015-06-04 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.37,5.87,296.83,0.02
2015-06-04 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.17,5.51,298.15,0.01
2015-06-04 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.24,4.7,296.82,0.0
2015-06-04 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.72,4.01,294.92,0.0
2015-06-04 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.01,3.32,290.0,0.0
2015-06-04 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.66,3.02,285.38,0.0
2015-06-04 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.06,2.87,283.86,0.0
2015-06-04 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.23,2.68,282.43,0.0
2015-06-04 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.57,2.32,280.39,0.09
2015-06-05 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.12,2.13,275.3,0.52
2015-06-05 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.95,2.1,267.01,0.96
2015-06-05 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.2,2.2,261.41,0.9
2015-06-05 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.5,2.44,255.2,0.84
2015-06-05 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.36,2.63,257.92,1.0
2015-06-05 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.94,2.63,259.28,1.0
2015-06-05 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.77,2.45,258.09,0.98
2015-06-05 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.54,2.3,253.64,0.35
2015-06-05 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.49,2.39,255.21,0.18
2015-06-05 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.45,2.5,263.13,0.29
2015-06-05 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.16,2.94,268.99,0.08
2015-06-05 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.66,2.95,283.4,0.56
2015-06-05 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.04,2.75,288.27,0.98
2015-06-05 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.17,2.69,286.98,0.99
2015-06-05 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.78,2.77,285.29,0.63
2015-06-05 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.86,2.57,284.06,0.12
2015-06-05 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.8,2.37,285.4,0.0
2015-06-05 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.17,1.57,292.1,0.0
2015-06-05 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.1,1.76,299.41,0.0
2015-06-05 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.75,2.41,312.32,0.0
2015-06-05 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.64,2.43,332.01,0.0
2015-06-05 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.83,1.88,1.97,0.0
2015-06-05 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.71,1.21,37.53,0.0
2015-06-05 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.2,1.07,98.08,0.0
2015-06-06 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.17,1.73,131.77,0.0
2015-06-06 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.61,1.91,140.0,0.0
2015-06-06 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.48,1.91,146.24,0.0
2015-06-06 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.62,2.15,154.29,0.0
2015-06-06 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.42,2.86,166.12,0.0
2015-06-06 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.06,2.75,175.18,0.0
2015-06-06 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.24,2.89,184.3,0.0
2015-06-06 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.14,3.13,190.4,0.0
2015-06-06 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.6,3.72,193.7,0.0
2015-06-06 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.95,3.92,191.96,0.0
2015-06-06 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.67,3.79,189.48,0.0
2015-06-06 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.97,3.87,187.6,0.0
2015-06-06 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.26,3.89,187.54,0.0
2015-06-06 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,24.47,4.05,186.46,0.01
2015-06-06 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.26,4.2,187.53,0.07
2015-06-06 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.32,4.24,186.05,0.0
2015-06-06 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,25.2,3.64,181.96,0.36
2015-06-06 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.38,3.48,177.58,0.07
2015-06-06 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.72,3.4,177.05,0.13
2015-06-06 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.65,3.53,181.71,0.34
2015-06-06 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.94,3.81,185.04,0.44
2015-06-06 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.44,4.07,189.31,0.04
2015-06-06 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.49,4.46,191.61,0.01
2015-06-06 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.37,4.38,195.77,0.03
2015-06-07 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.22,4.26,200.85,0.07
2015-06-07 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.06,4.04,206.37,0.07
2015-06-07 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.36,3.72,213.07,0.08
2015-06-07 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.27,3.47,228.93,0.15
2015-06-07 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.74,3.34,249.17,0.23
2015-06-07 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.17,3.21,275.56,0.37
2015-06-07 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.36,3.44,293.35,0.28
2015-06-07 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.6,3.45,295.55,0.33
2015-06-07 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.98,3.41,290.85,0.53
2015-06-07 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.04,3.32,284.02,0.4
2015-06-07 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.75,3.11,282.85,0.32
2015-06-07 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.61,3.61,282.47,0.25
2015-06-07 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.48,3.9,282.79,0.34
2015-06-07 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,21.26,4.19,282.85,0.59
2015-06-07 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.18,4.51,281.5,0.73
2015-06-07 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.7,4.68,285.91,0.83
2015-06-07 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.08,4.88,293.82,0.97
2015-06-07 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.49,4.81,294.71,0.98
2015-06-07 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.96,4.36,298.06,0.94
2015-06-07 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.41,3.95,298.8,0.88
2015-06-07 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.89,3.53,299.38,0.81
2015-06-07 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.05,3.03,298.71,0.44
2015-06-07 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.88,2.56,290.38,0.01
2015-06-07 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.03,2.22,275.31,0.04
2015-06-08 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.96,2.26,267.62,0.01
2015-06-08 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.0,2.59,264.64,0.01
2015-06-08 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.37,2.7,263.74,0.0
2015-06-08 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.87,2.76,261.09,0.0
2015-06-08 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.86,2.71,259.99,0.04
2015-06-08 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.64,3.13,269.5,0.16
2015-06-08 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.39,3.46,276.97,0.31
2015-06-08 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.17,3.71,277.32,0.73
2015-06-08 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.31,3.99,277.64,0.87
2015-06-08 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.55,4.21,281.49,0.89
2015-06-08 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.48,4.2,288.43,0.98
2015-06-08 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.69,4.27,291.87,0.99
2015-06-08 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.78,4.3,295.48,0.79
2015-06-08 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.04,4.39,297.18,0.56
2015-06-08 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.1,4.43,298.64,0.31
2015-06-08 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.94,4.35,300.25,0.36
2015-06-08 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.83,4.38,301.89,0.06
2015-06-08 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.8,4.16,302.4,0.06
2015-06-08 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.16,3.8,301.79,0.02
2015-06-08 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.55,3.4,301.35,0.06
2015-06-08 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.78,3.25,304.4,0.05
2015-06-08 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.94,3.12,310.74,0.07
2015-06-08 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.96,3.04,317.01,0.27
2015-06-08 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.77,2.8,325.97,0.55
2015-06-09 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.57,2.62,334.6,0.16
2015-06-09 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.26,2.33,344.86,0.17
2015-06-09 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.97,2.23,354.08,0.68
2015-06-09 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.66,2.6,357.82,0.98
2015-06-09 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.1,2.61,8.88,0.98
2015-06-09 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.68,2.73,21.16,1.0
2015-06-09 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.33,2.76,27.29,0.99
2015-06-09 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.0,2.79,23.22,1.0
2015-06-09 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.21,2.7,17.21,1.0
2015-06-09 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.65,3.02,14.1,1.0
2015-06-09 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.8,2.55,13.25,1.0
2015-06-09 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.09,2.74,11.08,1.0
2015-06-09 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.2,3.11,9.46,1.0
2015-06-09 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.46,3.25,12.51,1.0
2015-06-09 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.55,3.27,14.94,1.0
2015-06-09 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.9,3.35,16.98,1.0
2015-06-09 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.98,3.05,19.67,1.0
2015-06-09 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.84,2.22,17.77,1.0
2015-06-09 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.17,1.88,7.23,0.63
2015-06-09 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.45,2.39,5.95,0.3
2015-06-09 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.82,3.16,9.04,0.28
2015-06-09 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.29,3.6,14.84,0.26
2015-06-09 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.76,3.31,18.56,0.44
2015-06-09 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.2,2.87,16.19,0.31
